system:index,grid_id,latitude,longitude,ndvi,.geo
00000000000000000155,HYD_0342,17.51435715483486,78.5407788387479,0.458311447998479,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156,HYD_0343,17.514473855479913,78.55019128348225,0.4203280694533172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157,HYD_0344,17.514589763186475,78.55960364784248,0.2340263151949608,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158,HYD_0345,17.514704609246024,78.56901721889072,0.4297397797001539,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000159,HYD_0346,17.514820909018866,78.57842925495632,0.33701922602139206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015a,HYD_0347,17.514936124656913,78.58784019286963,0.3422460453937657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b,HYD_0348,17.515050172082564,78.59725221186379,0.43534703097334354,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,HYD_0349,17.51516388529184,78.60666539016214,0.3048342986847465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d,HYD_0350,17.515277610836776,78.61607855932253,0.3781097275600195,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,HYD_0351,17.51539058390415,78.62549097867506,0.3635215790281465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015f,HYD_0352,17.515502786592503,78.63490263510114,0.3649867678459727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160,HYD_0353,17.515614266392802,78.64431583378574,0.3396050479643679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000161,HYD_0354,17.515725741741374,78.65372899035134,0.4033995740998672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162,HYD_0355,17.501365211935425,78.23977053931951,0.37963109469648376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163,HYD_0356,17.501495646867216,78.24917889643031,0.28744265259890917,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164,HYD_0357,17.50162719682406,78.25858837468945,0.463111156158347,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165,HYD_0358,17.50175759967152,78.26799668249195,0.5500109372608075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166,HYD_0359,17.50188655957445,78.2774064937512,0.4363632276730914,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167,HYD_0360,17.502016614900352,78.28681740049099,0.42026957343576843,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168,HYD_0361,17.502143332379624,78.29622723687483,0.4967597262570153,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169,HYD_0362,17.502270421589856,78.30563591390224,0.4308612891115337,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a,HYD_0363,17.50239973007497,78.31504461606491,0.2838948746399961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,HYD_0364,17.502527145609328,78.32445443099739,0.2660467369238454,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c,HYD_0365,17.502651318678648,78.33386540785419,0.37948314045928744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016d,HYD_0366,17.502778742829932,78.34327522224164,0.33981257701428425,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016e,HYD_0367,17.50290618418939,78.35268503632301,0.29878769859199883,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f,HYD_0368,17.50303069363867,78.36209486159322,0.18632475912846724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170,HYD_0369,17.503155200799057,78.37150470563768,0.37194273145048606,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171,HYD_0370,17.503280756669838,78.38091561958157,0.2670403903919819,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172,HYD_0371,17.503403019843837,78.39032545374714,0.18840044921478544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,HYD_0372,17.503525654908945,78.39973639182543,0.25262011457551,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174,HYD_0373,17.50365050680778,78.40914730141981,0.16361484595429815,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175,HYD_0374,17.50377348893361,78.41855709246552,0.12787633978713875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,HYD_0375,17.503894298703337,78.42796842590008,0.14475485873427477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177,HYD_0376,17.504017615607466,78.43737857220813,0.5462675576060262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178,HYD_0377,17.504138789369044,78.44678881242095,0.5758469485089454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179,HYD_0378,17.504259168334755,78.45619971872956,0.3303886951436196,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a,HYD_0379,17.504379550789867,78.4656106582064,0.19829128459295245,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,HYD_0380,17.50449994619522,78.4750215734311,0.27081031278647943,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,HYD_0381,17.504620734911725,78.484433620978,0.45084118191963096,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d,HYD_0382,17.50473816704478,78.49384459808651,0.34221179813723474,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e,HYD_0383,17.5048570298685,78.50325550296536,0.278582478008278,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,HYD_0384,17.504974497916518,78.51266643020723,0.3410862007394848,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,HYD_0385,17.50509337899008,78.522077362008,0.5274723246993906,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,HYD_0386,17.50521119484423,78.5314894321048,0.43208780139396413,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,HYD_0387,17.50532676224364,78.5409014798119,0.2551492029535323,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,HYD_0388,17.505443388664048,78.55031239117871,0.34442094072277646,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184,HYD_0389,17.50555896623543,78.55972445102002,0.3042977882442536,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,HYD_0390,17.5056749353754,78.56913761754225,0.39192262809696454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,HYD_0391,17.50579088461733,78.57854854949161,0.23798811962048233,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,HYD_0392,17.50590570593532,78.58795983991625,0.2886315312697945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188,HYD_0393,17.506019373269574,78.59737222763682,0.2808254901630372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189,HYD_0394,17.506133446599435,78.60678503673687,0.23160796206868983,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,HYD_0395,17.50624680380618,78.61619634475791,0.26992591211315037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,HYD_0396,17.506359045701434,78.62560877080266,0.357286226470231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,HYD_0397,17.506471245176705,78.63501969174045,0.3860388959827426,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d,HYD_0398,17.506582353523676,78.64443174849575,0.3527776925176794,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018e,HYD_0399,17.50669383888477,78.65384491734811,0.439493432614955,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,HYD_0400,17.492468195191645,78.24931565072444,0.3474685293828463,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000190,HYD_0401,17.492598588314074,78.25872396715476,0.3989932606801919,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191,HYD_0402,17.49272792159272,78.26813267030246,0.4506902449996681,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192,HYD_0403,17.492857598190177,78.27754247708148,0.5226908357868676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000193,HYD_0404,17.49298658613288,78.28695231027474,0.34263195921153605,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194,HYD_0405,17.493114758959837,78.2963606226848,0.6486724685931624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195,HYD_0406,17.49324184237217,78.30577009587334,0.5823754975943286,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000196,HYD_0407,17.49337003868949,78.31517841438648,0.38322950372846415,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197,HYD_0408,17.493497124585982,78.32458712061519,0.1779126488179205,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198,HYD_0409,17.493623467906115,78.33399653117058,0.2368254638158586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199,HYD_0410,17.49375020678789,78.34340713424368,0.17841514430080335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a,HYD_0411,17.493876156931766,78.35281548304744,0.2225347633246789,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b,HYD_0412,17.4940010154407,78.36222417936642,0.2093621834812488,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019c,HYD_0413,17.494125868745975,78.37163509270576,0.35191065020826673,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d,HYD_0414,17.494250700137986,78.38104604496009,0.2878187130876219,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e,HYD_0415,17.494373351937526,78.39045477184723,0.278334297510313,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,HYD_0416,17.494496351231227,78.39986456725843,0.19148408033016234,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0,HYD_0417,17.494620456750926,78.4092754918604,0.20326683054904277,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a1,HYD_0418,17.494743442375416,78.41868529353299,0.19311104280818672,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2,HYD_0419,17.494864197801178,78.42809509941667,0.15082857657602078,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3,HYD_0420,17.49498647386091,78.43750496026603,0.31949215629881733,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4,HYD_0421,17.49510871662681,78.44691478721326,0.26335087125746065,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5,HYD_0422,17.495229857671365,78.45632567731823,0.12930557525577854,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6,HYD_0423,17.495349887255973,78.4657354934775,0.2521534951927984,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7,HYD_0424,17.495470288094957,78.47514643507365,0.5387258759728847,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8,HYD_0425,17.495589600749753,78.48455776775609,0.6949504097659708,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,HYD_0426,17.495707725922358,78.49396794868827,0.4335123829444608,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,HYD_0427,17.495827008487208,78.50337924119714,0.19816404414718858,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab,HYD_0428,17.49594552288552,78.51278903598973,0.32412106485801356,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac,HYD_0429,17.49606187289698,78.52220038387078,0.5304619947779572,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad,HYD_0430,17.496180737680245,78.53161051126544,0.5078884620661085,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae,HYD_0431,17.49629742741412,78.54102297809767,0.28617287320069335,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af,HYD_0432,17.496413362385653,78.55043391318809,0.32935688987831785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0,HYD_0433,17.496529316942397,78.55984485477187,0.28898668767057717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b1,HYD_0434,17.496645604934624,78.56925687290611,0.2741243799552304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2,HYD_0435,17.49675973061357,78.5786681844492,0.3486860667160114,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,HYD_0436,17.49687378718508,78.5880794516242,0.22757707178161987,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4,HYD_0437,17.496987849938623,78.59749227132792,0.2340925405573258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b5,HYD_0438,17.497100815832752,78.60690246726791,0.26554790709565834,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6,HYD_0439,17.497215250275207,78.61631413596595,0.2958202953050212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7,HYD_0440,17.49732750483983,78.62572582458395,0.30426481955592266,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,HYD_0441,17.497439727870532,78.63513750237848,0.38631212977606866,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,HYD_0442,17.49755304813757,78.64454878626618,0.4332262998821035,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,HYD_0443,17.497664157212725,78.6539608501503,0.4274835868634905,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb,HYD_0444,17.49777451751634,78.66337440234273,0.3741226274899429,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,HYD_0445,17.48343960813621,78.24945127663457,0.4082927489536602,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,HYD_0446,17.48356892925008,78.25885997506612,0.43553567555767775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,HYD_0447,17.483698242503845,78.26826867916118,0.6549036720197027,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,HYD_0448,17.483827573583923,78.27767739118305,0.5466187412152553,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,HYD_0449,17.483956894768323,78.28708610910229,0.4988832873711929,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,HYD_0450,17.48408621097114,78.29649477955601,0.5193088409446236,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2,HYD_0451,17.48421328274646,78.30590349907108,0.39382707707145664,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3,HYD_0452,17.484340707125373,78.315311094355,0.2891499444938592,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4,HYD_0453,17.48446744122017,78.3247186998288,0.2527149812768036,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,HYD_0454,17.48459454014711,78.33412737958008,0.26117844941899643,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,HYD_0455,17.484721296129248,78.34353719964591,0.3080999553946396,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,HYD_0456,17.484846492113725,78.35294701933528,0.2477504878381002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8,HYD_0457,17.48497131047948,78.36235570911903,0.2426574619402702,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,HYD_0458,17.485096521874368,78.3717655161716,0.3031269213944865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,HYD_0459,17.485221022836935,78.3811753317162,0.19974466980587438,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,HYD_0460,17.48534365815369,78.39058407559256,0.27434039247087477,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc,HYD_0461,17.48546628003109,78.39999276936771,0.42742558757893584,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd,HYD_0462,17.485591487720825,78.40940257453649,0.2706763179351749,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,HYD_0463,17.485713763999627,78.41881238473196,0.19029255432116332,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,HYD_0464,17.485833816279538,78.42822220786849,0.3758989229720291,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,HYD_0465,17.485956789238823,78.43763204260864,0.45655124807746994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,HYD_0466,17.486079757354116,78.44704184488688,0.3155519018494772,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,HYD_0467,17.486199816482372,78.45645165576212,0.4387476571831625,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,HYD_0468,17.486320228276696,78.46586035871088,0.5420900907005171,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,HYD_0469,17.486439504679733,78.47527169614565,0.5489219922378482,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,HYD_0470,17.486557659933816,78.48468185999211,0.3118974635883781,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,HYD_0471,17.48667731443321,78.4940920494184,0.31346124257076646,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,HYD_0472,17.486795876160055,78.50350337980676,0.34352663664440564,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,HYD_0473,17.486914371094198,78.51291241999668,0.5426172131036818,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,HYD_0474,17.48703177319236,78.52232259864682,0.45653036326815816,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,HYD_0475,17.487148135198648,78.53173393649259,0.2951365735998258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,HYD_0476,17.487265896311193,78.54114448338582,0.26752733694060676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,HYD_0477,17.487381473471213,78.55055431975627,0.34263853911767717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,HYD_0478,17.48749742091034,78.55996524204764,0.2640974049241171,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,HYD_0479,17.48761335737825,78.56937615510412,0.24180980829403137,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,HYD_0480,17.487728164672248,78.5787867003991,0.26649371327505916,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,HYD_0481,17.48784334055365,78.58819913564176,0.3016165637101918,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,HYD_0482,17.48795633598633,78.59761009099824,0.313253465512351,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,HYD_0483,17.48807074101666,78.60702099891719,0.26590679571945086,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,HYD_0484,17.488183747572457,78.61643195490649,0.2630596833723955,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,HYD_0485,17.48829596225997,78.62584288426645,0.3769977545423855,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,HYD_0486,17.48840819069953,78.63525532284118,0.2908690477135122,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,HYD_0487,17.488520776199522,78.64466587307285,0.37210879376539424,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,HYD_0488,17.488632255861482,78.65407679732812,0.42778009189566363,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,HYD_0489,17.488742942140032,78.66348843837991,0.32353158231814927,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,HYD_0490,17.474410301442905,78.24958614814803,0.4126043522042918,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,HYD_0491,17.474539248536885,78.25899375043099,0.5290745909474247,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,HYD_0492,17.474668567558094,78.26840245898015,0.5336125193547804,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,HYD_0493,17.474797878921592,78.27781117221676,0.4733602569806434,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,HYD_0494,17.47492720837051,78.28721989228258,0.35441680840705425,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,HYD_0495,17.47505688075409,78.2966274554017,0.4135317586499523,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,HYD_0496,17.47518472157731,78.30603464957827,0.27738441565283506,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,HYD_0497,17.475311459934638,78.31544304907726,0.19517921807239308,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,HYD_0498,17.475437759999227,78.32485022004803,0.3702485641352626,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,HYD_0499,17.475564846853015,78.33425892532934,0.24167661129311413,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,HYD_0500,17.47569230630894,78.34366872574314,0.32106171000056527,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,HYD_0501,17.475816782135784,78.35307854652784,0.2969685858177633,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,HYD_0502,17.475941631131764,78.3624872485101,0.1569013810269246,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,HYD_0503,17.476066494149443,78.37189593768461,0.34221972300354353,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,HYD_0504,17.476191353477454,78.38130464705715,0.38597236482058517,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,HYD_0505,17.476313983001724,78.39071336415012,0.35606707016504313,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,HYD_0506,17.47643661073734,78.40012209728232,0.5987743524811769,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,HYD_0507,17.47656145578494,78.40953080213289,0.4692592125258721,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,HYD_0508,17.476684090726895,78.41893947599891,0.17228119869741026,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,HYD_0509,17.476804854009185,78.42834928878491,0.2821835472305724,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,HYD_0510,17.476925986489476,78.43775951796405,0.5772197084803241,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,HYD_0511,17.47704859562655,78.44716744139103,0.42494527411368915,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,HYD_0512,17.477170135649935,78.45657653241844,0.634530330357511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,HYD_0513,17.477290529865165,78.46598522383339,0.5801447207810708,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,HYD_0514,17.477408676309057,78.47539615567057,0.2435551856281086,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,HYD_0515,17.477526864698063,78.4848071091847,0.19007139183149857,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,HYD_0516,17.477647261079667,78.49421581372006,0.31969095991037944,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,HYD_0517,17.477765789237985,78.50362559621416,0.4457798282730768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,HYD_0518,17.477883574982478,78.51303542402655,0.4226420937062157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,HYD_0519,17.478001380663066,78.52244524725477,0.4317459048456723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,HYD_0520,17.478118055104666,78.5318561693379,0.34075189555738983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,HYD_0521,17.478233619299107,78.54126599441183,0.19921064692313684,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,HYD_0522,17.478349565125658,78.55067469066847,0.1997248416642408,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,HYD_0523,17.478465527798694,78.56008561587869,0.2025592516399953,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,HYD_0524,17.47858146022833,78.56949656827878,0.20650363396640414,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,HYD_0525,17.478697742898436,78.57890635861476,0.3402525759790178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,HYD_0526,17.478811833763714,78.5883177085402,0.2744378918083758,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,HYD_0527,17.47892623959273,78.59772786959358,0.3483155302549845,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,HYD_0528,17.479039259263196,78.60713958723997,0.3909575629445207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,HYD_0529,17.479153659431038,78.61654971951447,0.3255269854530649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,HYD_0530,17.47926589746118,78.6259599341108,0.2508551852041022,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,HYD_0531,17.479377384141326,78.63537086967172,0.3505705542132814,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,HYD_0532,17.479488884623674,78.64478180924384,0.36859681562895924,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,HYD_0533,17.47960035992707,78.65419272986198,0.41100655264062497,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,HYD_0534,17.479711827050597,78.66360366015411,0.4065144199253322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,HYD_0535,17.47982220485549,78.67301499159662,0.3638681395201891,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,HYD_0536,17.465381030845872,78.2497217960892,0.3094207758932499,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,HYD_0537,17.46551217634095,78.25912863921336,0.3029696694177886,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,HYD_0538,17.465641091236016,78.26853622224475,0.44677873242423277,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,HYD_0539,17.46577043064545,78.2779449320267,0.334225905434776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,HYD_0540,17.465898646685538,78.28735403290527,0.2995916707532666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,HYD_0541,17.466026816971564,78.29676010762039,0.5229544802824978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,HYD_0542,17.46615614344337,78.30616660236811,0.3844110369809242,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,HYD_0543,17.466283236591686,78.31557528437992,0.4119621818601582,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,HYD_0544,17.466409199521973,78.32498359813376,0.5242731336548266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,HYD_0545,17.4665366553298,78.33439194511121,0.3626071673451202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,HYD_0546,17.466662237366155,78.34379914095504,0.22362247011119932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,HYD_0547,17.466787100432196,78.3532078386937,0.2558238520669921,"{""type"":""MultiPoint"",""coordinates"":[]}"
