system:index,distance_to_road_m,grid_id,latitude,longitude,.geo
0000000000000000031f,2501.3930805920827,HYD_0800,17.42485150406279,78.60784707661972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000320,1981.5353998141159,HYD_0801,17.424963743294008,78.61725506934796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,1343.2975886158317,HYD_0802,17.425077067073758,78.62666110419481,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000322,861.5366135307797,HYD_0803,17.425188163287885,78.63606871543219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000323,363.2400936454875,HYD_0804,17.42529961651333,78.64547743265763,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000324,285.4796679627527,HYD_0805,17.425411090385268,78.6548861162738,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000325,817.9373179652971,HYD_0806,17.425521467360703,78.66429445330459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,1305.144249374252,HYD_0807,17.425631838519255,78.67370352616044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000327,1597.0259178208514,HYD_0808,17.411597903443937,78.27874942322673,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000328,602.4162842392668,HYD_0809,17.411725010269453,78.2881544200269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000329,289.3154934073039,HYD_0810,17.411853218391986,78.29755828060958,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032a,1192.031769055094,HYD_0811,17.411980326881036,78.3069625532739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032b,1776.9345776487432,HYD_0812,17.412107763402794,78.31636788118048,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032c,1394.2783241556062,HYD_0813,17.412234491624982,78.32577325561168,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,1224.8925532328724,HYD_0814,17.41235896870186,78.33517862350558,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032e,763.7346592362082,HYD_0815,17.412484526372914,78.34458506770363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,456.09601387625776,HYD_0816,17.412609016986934,78.35399043458143,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000330,309.16970856412746,HYD_0817,17.412733882812827,78.36339468317298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000331,269.9554203655293,HYD_0818,17.412859101249165,78.37280004759113,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000332,575.2093097941657,HYD_0819,17.412983255570996,78.38220652375183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000333,257.2863214928798,HYD_0820,17.413106227442967,78.39161185784042,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,436.1479522017823,HYD_0821,17.413229193739443,78.40101722981179,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335,135.87881903776008,HYD_0822,17.41335111794636,78.41042373258453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,234.24729920441416,HYD_0823,17.413474454886494,78.41983016389537,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000337,61.54110260517208,HYD_0824,17.41359673210633,78.42923553451365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,334.86936645731,HYD_0825,17.41371711947909,78.4386420333025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000339,214.8862851787513,HYD_0826,17.41383750396866,78.44804850032732,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,147.83160347700777,HYD_0827,17.413958257875265,78.4574538316998,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,669.7974202278872,HYD_0828,17.414077970361856,78.46686033258817,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c,234.42519765511273,HYD_0829,17.414196825022604,78.47626677599212,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033d,337.91096752945174,HYD_0830,17.41431428691313,78.48567329105609,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033e,295.65926810721527,HYD_0831,17.41443427516177,78.49508013449258,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,21.55969345420793,HYD_0832,17.414551730224186,78.50448584565272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000340,103.394864957095,HYD_0833,17.414669495435955,78.51389268393524,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000341,129.7521028764628,HYD_0834,17.41478617397162,78.52330063914846,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000342,1013.0713661741224,HYD_0835,17.41490323593015,78.53270675355382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,282.2132781326435,HYD_0836,17.415019195981287,78.54211325495386,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000344,411.5186123281731,HYD_0837,17.41513512447778,78.55151971229672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000345,1113.7263365501865,HYD_0838,17.415249945931247,78.56092578380127,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000346,1481.625477541032,HYD_0839,17.41536478232454,78.57033487794422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000347,482.0691208035718,HYD_0840,17.41547993752186,78.57974283109807,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000348,517.2434300124881,HYD_0841,17.41559289576579,78.58914855020414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000349,1516.8416009282198,HYD_0842,17.415707008513298,78.5985569248359,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034a,2409.436488392809,HYD_0843,17.415821060338,78.60796372801525,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034b,1465.645586944313,HYD_0844,17.415933307627558,78.61737170193712,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034c,578.7255347568387,HYD_0845,17.41604442802792,78.62677930422895,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034d,14.910408008825522,HYD_0846,17.41615662341973,78.63618576293264,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034e,500.3077367658745,HYD_0847,17.416267721977118,78.64559336740352,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,1032.3991484904886,HYD_0848,17.416379196913812,78.65500205602419,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000350,1618.0827368505063,HYD_0849,17.416490667405878,78.66441075206885,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000351,1778.9049386968168,HYD_0850,17.41660141873403,78.6738187085159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000352,2263.109039785895,HYD_0851,17.416710305396865,78.68322553544138,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000353,1491.706404391311,HYD_0852,17.403204811502185,78.3259047822381,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,1002.1988612289709,HYD_0853,17.403330028671157,78.33531013858048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,618.7662579780368,HYD_0854,17.403454507132853,78.34471550935818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000356,715.1692553545358,HYD_0855,17.403579361008138,78.3541197629378,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,472.6123415700524,HYD_0856,17.40370420909608,78.36352401313474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000358,571.3808438320647,HYD_0857,17.403829077129327,78.37292826192558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,543.8664566262129,HYD_0858,17.40395393395163,78.38233472102813,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035a,412.9386645731325,HYD_0859,17.40407654713406,78.3917411743078,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035b,137.59914265624542,HYD_0860,17.4041991639299,78.40114543099487,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,146.44891624333818,HYD_0861,17.404322154999555,78.41055079163154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035d,275.36249432980617,HYD_0862,17.404443335354635,78.41995652988363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035e,884.9457472730071,HYD_0863,17.40456556790989,78.42936112413561,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,528.7594183061661,HYD_0864,17.404687801447036,78.43876798379692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360,370.201917801696,HYD_0865,17.40480782476528,78.44817335105972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,195.79487505929652,HYD_0866,17.40492823132016,78.45757759805322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,225.66591601466894,HYD_0867,17.40504752647199,78.46698442794752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000363,49.55024323605932,HYD_0868,17.405165681951516,78.47639015545435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,387.5336217954718,HYD_0869,17.40528533240519,78.4857958997984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,90.19328897334849,HYD_0870,17.405402776938608,78.49520238003826,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000366,151.48305031457983,HYD_0871,17.405521657725174,78.50460884635407,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,144.3492276841601,HYD_0872,17.405639087347016,78.51401533563164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000368,729.6917090115345,HYD_0873,17.405755728665277,78.523421765745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000369,839.7651504585718,HYD_0874,17.405871336660955,78.53282714559921,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036a,565.8539943746232,HYD_0875,17.40598728060822,78.54223362043776,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,297.37850922153336,HYD_0876,17.406103202217523,78.55164010390055,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036c,457.72123807708095,HYD_0877,17.406219145134653,78.5610465635799,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,530.7720284977487,HYD_0878,17.40633543242645,78.57045413778341,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036e,552.3815978145144,HYD_0879,17.406448431543918,78.5798606285793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036f,340.26690227015274,HYD_0880,17.406562837898978,78.58926709635061,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370,1310.4319226549408,HYD_0881,17.40667621067867,78.59867469379094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000371,1678.6347147579372,HYD_0882,17.406788453186742,78.6080826704093,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,1190.3445651314607,HYD_0883,17.40690288315366,78.61748835000374,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,218.14021378300214,HYD_0884,17.407015118198135,78.62689633337034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000374,379.93838256485583,HYD_0885,17.407126574776576,78.6363028380905,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375,66.403278036986,HYD_0886,17.407238052474106,78.64570931023238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000376,397.7932886303991,HYD_0887,17.407348414841067,78.6551183868863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000377,671.9368645108851,HYD_0888,17.40745913701468,78.66452558891272,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000378,859.3933282515358,HYD_0889,17.407568774563256,78.67393168905343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,1642.0511069060076,HYD_0890,17.40767840439667,78.6833400131793,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a,312.1328446868174,HYD_0891,17.39442485258672,78.34484481974596,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037b,280.4126126458897,HYD_0892,17.394549688529313,78.35424907481567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037c,2.2300366598205157,HYD_0893,17.394674544653437,78.36365332957926,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d,368.89707947789384,HYD_0894,17.394799400878163,78.37305755842993,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037e,445.23554062920897,HYD_0895,17.39492460987381,78.38246290217194,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037f,579.3226029961241,HYD_0896,17.395046881866907,78.39186827741672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,94.64391343336322,HYD_0897,17.395169501886976,78.40127253023455,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000381,393.18452814820034,HYD_0898,17.395291766137202,78.4106779002752,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000382,228.7602876475854,HYD_0899,17.39541250875454,78.42008322673264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000383,48.90541412424762,HYD_0900,17.395535494811803,78.42948858864693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000384,87.35515191140381,HYD_0901,17.39565777355297,78.43889395477999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000385,259.8930028813097,HYD_0902,17.395778170529645,78.4482981866692,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000386,74.49498804753236,HYD_0903,17.395897416868703,78.4577028362788,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000387,375.619145977614,HYD_0904,17.39601559890044,78.46710852824998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000388,133.36301503466044,HYD_0905,17.39613492090625,78.4765153854048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000389,83.66706156486556,HYD_0906,17.396255282201864,78.48591963086115,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038a,62.46133367218477,HYD_0907,17.396373817124665,78.4953249775548,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038b,90.43805921839322,HYD_0908,17.396490182045074,78.50473187363961,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038c,520.9606698086641,HYD_0909,17.39660902076301,78.51413756813784,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038d,285.1870374076723,HYD_0910,17.396725716853805,78.52354330583431,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038e,93.24767230981115,HYD_0911,17.39684130859683,78.53294865904543,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000038f,413.7250736586183,HYD_0912,17.396957952181165,78.54235513909295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000390,478.15384649724393,HYD_0913,17.397073507303702,78.55176050136434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391,162.20526807361736,HYD_0914,17.39718945728441,78.56116695756859,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000392,468.81098742586494,HYD_0915,17.397304313786062,78.57057382013389,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,415.70572769442396,HYD_0916,17.397418345001984,78.57997840637952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000394,65.11621629645396,HYD_0917,17.39753137800344,78.58938566833052,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,588.0838601900335,HYD_0918,17.397645759086274,78.59879134126251,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000396,691.1367651605334,HYD_0919,17.397758023512743,78.60819932970595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000397,779.5562820142601,HYD_0920,17.397870615835146,78.61760618082519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000398,31.685938989302898,HYD_0921,17.39798321150402,78.62701227593055,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,952.4647192820655,HYD_0922,17.39809467676735,78.63641876214544,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039a,665.1778332790516,HYD_0923,17.398206141681065,78.6458252387535,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039b,233.18865653104456,HYD_0924,17.39831685979081,78.65523243341394,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039c,306.767613135556,HYD_0925,17.39842653965014,78.66463931471439,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039d,558.2585271279992,HYD_0926,17.39853758685407,78.67404614315613,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039e,1506.3742079020783,HYD_0927,17.398646456834236,78.68345295525822,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039f,314.5744806666659,HYD_0928,17.38552002605427,78.35437837331048,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a0,564.3912285722199,HYD_0929,17.385644864361833,78.36378262946823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a1,840.1730708594765,HYD_0930,17.38576971474956,78.3731868625101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a2,1001.3697113648534,HYD_0931,17.38589458188155,78.38259111272734,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a3,650.0192355303924,HYD_0932,17.38601720693489,78.39199538823287,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a4,32.98823302407798,HYD_0933,17.386139807341465,78.40139961399562,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a5,586.4861255742766,HYD_0934,17.386262782245065,78.41080494360017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a6,892.0923260819472,HYD_0935,17.386382829408873,78.42021032443618,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a7,94.22801080180332,HYD_0936,17.38650435260082,78.42961495651005,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a8,101.37492375387255,HYD_0937,17.386626971272573,78.43901843130902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a9,118.35291652867315,HYD_0938,17.386747400055967,78.44842343667419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003aa,84.13407789891575,HYD_0939,17.386865524517734,78.45782691151567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ab,56.163924551372276,HYD_0940,17.38698517126497,78.46723264691907,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ac,36.912690342710654,HYD_0941,17.387104877590318,78.4766391199068,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ad,17.904596604523107,HYD_0942,17.387224516190066,78.486044849022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ae,410.55146090998306,HYD_0943,17.387342658170827,78.49544835540414,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003af,173.25854924809443,HYD_0944,17.387460069627583,78.50485410319003,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b0,464.79436846299416,HYD_0945,17.38757677373835,78.51425986118451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b1,638.8373117703235,HYD_0946,17.38769491397306,78.523663307975,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b2,1015.9432086721749,HYD_0947,17.387811991489063,78.53307015955279,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b3,1371.1978601961973,HYD_0948,17.387927928817458,78.54247666305677,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b4,724.2989413005824,HYD_0949,17.388042723424043,78.55188129953439,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b5,272.2066946275496,HYD_0950,17.388157894255986,78.5612862441383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b6,1268.8355067181312,HYD_0951,17.388272017687786,78.57069232131944,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,1303.4619695934214,HYD_0952,17.388387223662452,78.58009807745441,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,806.3556963884159,HYD_0953,17.388501258629073,78.58950342074986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b9,334.9986926205037,HYD_0954,17.388613150799628,78.59891028766727,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,292.6459846925351,HYD_0955,17.388727533391766,78.60831597253919,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb,159.36342731366528,HYD_0956,17.38883979820101,78.61772172720912,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bc,261.220392013321,HYD_0957,17.388951295003345,78.62712822604506,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,1179.526901931594,HYD_0958,17.389062768968365,78.63653469364273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,1041.3267966002009,HYD_0959,17.389174242728696,78.64594115168961,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,44.51779733512451,HYD_0960,17.389285718794454,78.6553476430273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,687.9268148916938,HYD_0961,17.389396086419115,78.66475451465567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,1372.3492955268985,HYD_0962,17.389505306533238,78.67416019446574,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,1959.751661455231,HYD_0963,17.389614942051605,78.6835663130599,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c3,854.7200854134485,HYD_0964,17.376366569912,78.34510528976168,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c4,142.70128623580106,HYD_0965,17.37649182192997,78.35450918225796,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c5,398.74303873576224,HYD_0966,17.376615202935735,78.36391193796258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c6,91.346032745266,HYD_0967,17.376740035694976,78.37331617252593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c7,3.9019304780144752,HYD_0968,17.37686489164574,78.38272044819958,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c8,64.48359728691584,HYD_0969,17.37698749662439,78.39212469647968,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c9,315.94459413100384,HYD_0970,17.37711009999186,78.40152891819925,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,289.7479878132492,HYD_0971,17.377233104587326,78.4109320387354,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,16.564951973765723,HYD_0972,17.377353158406976,78.42033517211688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cc,73.59713003181066,HYD_0973,17.37747356503864,78.42973941531099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,258.0720612067228,HYD_0974,17.37759509286691,78.43914405647737,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ce,67.32967779219322,HYD_0975,17.377715458402854,78.4485475305445,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf,288.070816288522,HYD_0976,17.37783473546229,78.45795214924982,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d0,373.06036711385025,HYD_0977,17.37795512795867,78.46735639326994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,173.2672918946042,HYD_0978,17.378075888329107,78.47676173939627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d2,276.667591947864,HYD_0979,17.378193720604,78.48616711437282,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d3,128.02573918864633,HYD_0980,17.378311887197523,78.49557137243663,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,566.4765352824891,HYD_0981,17.37843003209719,78.50497562859229,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,839.0466584167485,HYD_0982,17.37854559987199,78.51438100550337,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d6,1054.6893705042576,HYD_0983,17.378663008988013,78.5237867056635,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d7,501.0458838939041,HYD_0984,17.378780443752945,78.53319166768969,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d8,546.9344515312791,HYD_0985,17.378896028256115,78.54259703588089,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d9,475.8446548022367,HYD_0986,17.379010810550884,78.55200088249373,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003da,357.31271408065675,HYD_0987,17.37912562843514,78.56140551395747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003db,1309.4664854349749,HYD_0988,17.379241943210083,78.57081088308594,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dc,1651.2037161154378,HYD_0989,17.37935604260841,78.58021773182382,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003dd,1637.6930899903907,HYD_0990,17.379470088547926,78.5896223076475,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003de,1293.6441124497433,HYD_0991,17.379583046306657,78.59902807266037,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003df,1283.3248746206064,HYD_0992,17.37969529703415,78.60843382224331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e0,1144.9918358598165,HYD_0993,17.379807551756752,78.61783880251451,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e1,1151.6140582467708,HYD_0994,17.37991974121055,78.627245254379,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e2,1674.4687510170877,HYD_0995,17.38003085210217,78.63665063272371,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e3,1419.6257909860578,HYD_0996,17.380142334640496,78.64605707229545,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e4,724.9088226884816,HYD_0997,17.380253819711434,78.65546354498204,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e5,410.52545515036724,HYD_0998,17.38036452139539,78.66486854242002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e6,1306.1711833282377,HYD_0999,17.380473075998914,78.67427581874253,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e7,1280.1347512903258,HYD_1000,17.380582648966037,78.68368036833851,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e8,577.4219650054434,HYD_1001,17.36733912060555,78.34523761364912,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003e9,419.91509427406396,HYD_1002,17.36746288831814,78.35463924078263,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ea,1169.2794294169664,HYD_1003,17.36758550544186,78.36404125293784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003eb,1030.1158059887641,HYD_1004,17.367710362354437,78.37344549046043,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ec,993.3076343672121,HYD_1005,17.367835220271694,78.38284974668842,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ed,495.02044923116347,HYD_1006,17.367958170195223,78.3922528732997,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ee,9.07803538507507,HYD_1007,17.3680804326639,78.40165601690593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ef,540.3596249511892,HYD_1008,17.368202709747127,78.41105913167993,"{""type"":""MultiPoint"",""coordinates"":[]}"
