date,station_id,station_name,grid_id,latitude,longitude,ground_no2_mean,valid_readings,coverage_percent
2025-05-31,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.7821875,96,100.0
2025-06-01,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.884479166666669,96,100.0
2025-06-02,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,18.54427083333333,96,100.0
2025-06-03,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.465157894736844,95,98.95833333333334
2025-06-04,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,6.599032258064517,93,96.875
2025-06-05,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.948526315789472,95,98.95833333333334
2025-06-06,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,21.25520833333333,96,100.0
2025-06-07,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,22.86010526315789,95,98.95833333333334
2025-06-08,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.629157894736842,95,98.95833333333334
2025-06-09,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,18.485851063829788,94,97.91666666666666
2025-06-10,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,,17,17.708333333333336
2025-06-11,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,,30,31.25
2025-06-12,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.365957446808512,94,97.91666666666666
2025-06-13,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,8.915052631578947,95,98.95833333333334
2025-06-14,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.787263157894737,95,98.95833333333334
2025-06-15,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.6853125,96,100.0
2025-06-16,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,12.884814814814815,81,84.375
2025-06-17,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,,70,72.91666666666666
2025-06-18,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.534895833333332,96,100.0
2025-06-19,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,9.444666666666668,90,93.75
2025-06-20,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.5703125,96,100.0
2025-06-21,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.183473684210526,95,98.95833333333334
2025-06-22,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.198947368421054,95,98.95833333333334
2025-06-23,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.474791666666665,96,100.0
2025-06-24,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.759894736842108,95,98.95833333333334
2025-06-25,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.166236559139785,93,96.875
2025-06-26,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,10.287088607594937,79,82.29166666666666
2025-06-27,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.961979166666666,96,100.0
2025-06-28,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.660235294117648,85,88.54166666666666
2025-06-29,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,13.958229166666667,96,100.0
2025-06-30,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.743085106382978,94,97.91666666666666
2025-07-01,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,8.474347826086957,92,95.83333333333334
2025-07-02,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.10875,96,100.0
2025-07-03,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.700736842105265,95,98.95833333333334
2025-07-04,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.000645161290322,93,96.875
2025-07-05,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.176842105263155,95,98.95833333333334
2025-07-06,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.023125,96,100.0
2025-07-07,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,6.998152173913044,92,95.83333333333334
2025-07-08,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,13.4984375,96,100.0
2025-07-09,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.480729166666668,96,100.0
2025-07-10,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.238936170212764,94,97.91666666666666
2025-07-11,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.717187499999998,96,100.0
2025-07-12,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.620631578947368,95,98.95833333333334
2025-07-13,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.471157894736844,95,98.95833333333334
2025-07-14,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.260421052631578,95,98.95833333333334
2025-07-15,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.96442105263158,95,98.95833333333334
2025-07-16,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.161875,96,100.0
2025-07-17,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.508020833333333,96,100.0
2025-07-18,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.430625,96,100.0
2025-07-19,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,18.44536842105263,95,98.95833333333334
2025-07-20,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.000416666666666,96,100.0
2025-07-21,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,18.129894736842104,95,98.95833333333334
2025-07-22,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.99884210526316,95,98.95833333333334
2025-07-23,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,13.67421052631579,95,98.95833333333334
2025-07-24,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.09,94,97.91666666666666
2025-07-25,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.084374999999998,96,100.0
2025-07-26,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.037916666666668,96,100.0
2025-07-27,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,12.756770833333334,96,100.0
2025-07-28,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,13.015684210526317,95,98.95833333333334
2025-07-29,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.0009375,96,100.0
2025-07-30,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.53056179775281,89,92.70833333333334
2025-07-31,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,12.1846875,96,100.0
2025-08-01,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.146562499999998,96,100.0
2025-08-02,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.664736842105263,95,98.95833333333334
2025-08-03,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.657083333333333,96,100.0
2025-08-04,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,13.379684210526316,95,98.95833333333334
2025-08-05,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.031666666666666,96,100.0
2025-08-06,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,11.549270833333331,96,100.0
2025-08-07,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.218125,96,100.0
2025-08-08,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,17.671041666666667,96,100.0
2025-08-09,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.301684210526318,95,98.95833333333334
2025-08-10,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.509791666666668,96,100.0
2025-08-11,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.630208333333334,96,100.0
2025-08-12,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.015368421052631,95,98.95833333333334
2025-08-13,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.7196875,96,100.0
2025-08-14,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,,39,40.625
2025-08-15,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,,51,53.125
2025-08-16,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,9.777340425531916,94,97.91666666666666
2025-08-17,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,13.741041666666668,96,100.0
2025-08-18,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,12.443541666666668,96,100.0
2025-08-19,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,12.86888888888889,90,93.75
2025-08-20,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.0734375,96,100.0
2025-08-21,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,9.738478260869568,92,95.83333333333334
2025-08-22,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.552736842105263,95,98.95833333333334
2025-08-23,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,11.541702127659574,94,97.91666666666666
2025-08-24,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.683894736842106,95,98.95833333333334
2025-08-25,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,16.368958333333335,96,100.0
2025-08-26,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.223684210526317,95,98.95833333333334
2025-08-27,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,11.450833333333334,96,100.0
2025-08-28,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.793541666666668,96,100.0
2025-08-29,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.713020833333331,96,100.0
2025-08-30,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,15.788229166666667,96,100.0
2025-08-31,site_5596,"ECIL Kapra, Hyderabad - TSPCB",HYD_1165,17.47,78.57,14.2965625,96,100.0
2025-01-01,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,16.293333333333333,90,93.75
2025-01-02,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,16.468131868131866,91,94.79166666666666
2025-01-03,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,17.952272727272728,88,91.66666666666666
2025-01-04,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,18.875342465753427,73,76.04166666666666
2025-01-05,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.891011235955055,89,92.70833333333334
2025-01-06,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.571739130434782,92,95.83333333333334
2025-01-07,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.251111111111111,90,93.75
2025-01-08,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.45909090909091,88,91.66666666666666
2025-01-09,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,,70,72.91666666666666
2025-01-10,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.734482758620691,87,90.625
2025-01-11,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.105681818181818,88,91.66666666666666
2025-01-12,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.747191011235955,89,92.70833333333334
2025-01-13,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.40111111111111,90,93.75
2025-01-14,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,14.089285714285714,84,87.5
2025-01-15,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.565555555555555,90,93.75
2025-01-16,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.13695652173913,92,95.83333333333334
2025-01-17,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.153846153846152,91,94.79166666666666
2025-01-18,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,14.852222222222222,90,93.75
2025-01-19,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,16.976404494382024,89,92.70833333333334
2025-01-20,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,15.27640449438202,89,92.70833333333334
2025-01-21,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,17.165168539325844,89,92.70833333333334
2025-01-22,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.572619047619046,84,87.5
2025-01-23,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.420454545454543,88,91.66666666666666
2025-01-24,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.494444444444444,90,93.75
2025-01-25,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.756818181818184,88,91.66666666666666
2025-01-26,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.454444444444446,90,93.75
2025-01-27,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.268292682926829,82,85.41666666666666
2025-01-28,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.08735632183908,87,90.625
2025-01-29,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.572619047619048,84,87.5
2025-01-30,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.64,90,93.75
2025-01-31,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.106818181818182,88,91.66666666666666
2025-02-01,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.543820224719102,89,92.70833333333334
2025-02-02,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.92808988764045,89,92.70833333333334
2025-02-03,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.019318181818182,88,91.66666666666666
2025-02-04,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.1438202247191,89,92.70833333333334
2025-02-05,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.590697674418603,86,89.58333333333334
2025-02-06,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.082954545454545,88,91.66666666666666
2025-02-07,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.835555555555556,90,93.75
2025-02-08,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,,57,59.375
2025-02-09,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.506741573033707,89,92.70833333333334
2025-02-10,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.334444444444443,90,93.75
2025-02-11,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.374157303370788,89,92.70833333333334
2025-02-12,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.81046511627907,86,89.58333333333334
2025-02-13,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,15.978888888888887,90,93.75
2025-02-14,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,16.459340659340658,91,94.79166666666666
2025-02-15,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,15.074444444444444,90,93.75
2025-02-16,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,14.810344827586206,87,90.625
2025-02-17,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.814444444444444,90,93.75
2025-02-18,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.540909090909093,88,91.66666666666666
2025-02-19,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.916483516483517,91,94.79166666666666
2025-02-20,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.114285714285716,91,94.79166666666666
2025-02-21,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.56206896551724,87,90.625
2025-02-22,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,16.587777777777777,90,93.75
2025-02-23,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,15.137078651685394,89,92.70833333333334
2025-02-24,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.803703703703704,81,84.375
2025-02-25,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.370114942528735,87,90.625
2025-02-26,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,15.02638888888889,72,75.0
2025-02-27,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.51777777777778,90,93.75
2025-02-28,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.435955056179775,89,92.70833333333334
2025-03-01,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.663529411764706,85,88.54166666666666
2025-03-02,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.621111111111112,90,93.75
2025-03-03,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.157471264367816,87,90.625
2025-03-04,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,18.10439560439561,91,94.79166666666666
2025-03-05,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,16.34269662921348,89,92.70833333333334
2025-03-06,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,15.53,80,83.33333333333334
2025-03-07,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,17.20769230769231,91,94.79166666666666
2025-03-08,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,18.866666666666667,87,90.625
2025-03-09,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.360975609756096,82,85.41666666666666
2025-03-10,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,8.1,76,79.16666666666666
2025-03-11,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.784269662921348,89,92.70833333333334
2025-03-12,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,14.020224719101122,89,92.70833333333334
2025-03-13,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.665853658536584,82,85.41666666666666
2025-03-14,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.104545454545455,88,91.66666666666666
2025-03-15,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.058823529411764,85,88.54166666666666
2025-03-16,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.880898876404494,89,92.70833333333334
2025-03-17,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.767441860465116,86,89.58333333333334
2025-03-18,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.192222222222222,90,93.75
2025-03-19,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.772941176470589,85,88.54166666666666
2025-03-20,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.920689655172414,87,90.625
2025-03-21,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,8.441772151898734,79,82.29166666666666
2025-03-22,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,,53,55.208333333333336
2025-03-23,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.542682926829269,82,85.41666666666666
2025-03-24,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.751648351648353,91,94.79166666666666
2025-03-25,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.685393258426966,89,92.70833333333334
2025-03-26,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.442857142857145,77,80.20833333333334
2025-03-27,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,12.425555555555556,90,93.75
2025-03-28,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,14.4,86,89.58333333333334
2025-03-29,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,14.34318181818182,88,91.66666666666666
2025-03-30,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.95,84,87.5
2025-03-31,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,8.8,82,85.41666666666666
2025-04-01,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.368888888888888,90,93.75
2025-04-02,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.275555555555554,90,93.75
2025-04-03,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,8.115294117647059,85,88.54166666666666
2025-04-04,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.401136363636365,88,91.66666666666666
2025-04-05,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.80561797752809,89,92.70833333333334
2025-04-06,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.836363636363636,88,91.66666666666666
2025-04-07,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.50375,80,83.33333333333334
2025-04-08,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.62763157894737,76,79.16666666666666
2025-04-09,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.419512195121952,82,85.41666666666666
2025-04-10,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.51931818181818,88,91.66666666666666
2025-04-11,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.65,90,93.75
2025-04-12,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,,49,51.04166666666666
2025-04-13,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,13.798913043478262,92,95.83333333333334
2025-04-14,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,7.854945054945055,91,94.79166666666666
2025-04-15,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.63157894736842,76,79.16666666666666
2025-04-16,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,,70,72.91666666666666
2025-04-17,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.086516853932585,89,92.70833333333334
2025-04-18,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,11.43409090909091,88,91.66666666666666
2025-04-19,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,10.035632183908046,87,90.625
2025-04-20,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.778571428571428,84,87.5
2025-04-21,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.66,90,93.75
2025-04-22,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,,64,66.66666666666666
2025-04-23,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.291463414634146,82,85.41666666666666
2025-04-24,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,8.760227272727272,88,91.66666666666666
2025-04-25,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,8.125555555555556,90,93.75
2025-04-26,site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",HYD_0036,17.52,78.27,9.585714285714284,91,94.79166666666666
