system:index,elevation_m,grid_id,latitude,longitude,.geo
0000000000000000016a,553.1336274227178,HYD_0363,17.50239973007497,78.31504461606491,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b,558.1911003274206,HYD_0364,17.502527145609328,78.32445443099739,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c,563.9000730567899,HYD_0365,17.502651318678648,78.33386540785419,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016d,570.8633861646352,HYD_0366,17.502778742829932,78.34327522224164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016e,577.4451444695411,HYD_0367,17.50290618418939,78.35268503632301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f,584.4223613727631,HYD_0368,17.50303069363867,78.36209486159322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170,597.098390048057,HYD_0369,17.503155200799057,78.37150470563768,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171,602.1199079023658,HYD_0370,17.503280756669838,78.38091561958157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172,590.7750942763766,HYD_0371,17.503403019843837,78.39032545374714,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173,579.894524692661,HYD_0372,17.503525654908945,78.39973639182543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174,567.9754691302569,HYD_0373,17.50365050680778,78.40914730141981,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175,570.3936391970241,HYD_0374,17.50377348893361,78.41855709246552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,576.4190878599118,HYD_0375,17.503894298703337,78.42796842590008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177,561.9767254867145,HYD_0376,17.504017615607466,78.43737857220813,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178,563.7995709305443,HYD_0377,17.504138789369044,78.44678881242095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179,558.5772969278245,HYD_0378,17.504259168334755,78.45619971872956,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a,554.7142545873869,HYD_0379,17.504379550789867,78.4656106582064,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b,563.1285035064382,HYD_0380,17.50449994619522,78.4750215734311,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c,573.2290943335526,HYD_0381,17.504620734911725,78.484433620978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d,570.7506778246604,HYD_0382,17.50473816704478,78.49384459808651,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e,569.62489610703,HYD_0383,17.5048570298685,78.50325550296536,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f,576.2183438457259,HYD_0384,17.504974497916518,78.51266643020723,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180,588.0010020577371,HYD_0385,17.50509337899008,78.522077362008,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,583.1121222884179,HYD_0386,17.50521119484423,78.5314894321048,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182,570.5848698717818,HYD_0387,17.50532676224364,78.5409014798119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,562.8369596546617,HYD_0388,17.505443388664048,78.55031239117871,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184,566.1356493828482,HYD_0389,17.50555896623543,78.55972445102002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185,553.0386740516615,HYD_0390,17.5056749353754,78.56913761754225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,555.8107923291195,HYD_0391,17.50579088461733,78.57854854949161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,547.5868957130845,HYD_0392,17.50590570593532,78.58795983991625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188,539.6946307375871,HYD_0393,17.506019373269574,78.59737222763682,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000189,536.7910472763576,HYD_0394,17.506133446599435,78.60678503673687,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,523.6750831655506,HYD_0395,17.50624680380618,78.61619634475791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018b,514.4061103905462,HYD_0396,17.506359045701434,78.62560877080266,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018c,514.4905658480346,HYD_0397,17.506471245176705,78.63501969174045,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d,521.9137213510253,HYD_0398,17.506582353523676,78.64443174849575,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018e,526.9860542884237,HYD_0399,17.50669383888477,78.65384491734811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018f,548.036866405802,HYD_0400,17.492468195191645,78.24931565072444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000190,540.0853515055435,HYD_0401,17.492598588314074,78.25872396715476,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000191,540.5881256620324,HYD_0402,17.49272792159272,78.26813267030246,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000192,546.3877165291003,HYD_0403,17.492857598190177,78.27754247708148,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000193,560.4721946608387,HYD_0404,17.49298658613288,78.28695231027474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000194,559.2650476778039,HYD_0405,17.493114758959837,78.2963606226848,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000195,565.9388267641286,HYD_0406,17.49324184237217,78.30577009587334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000196,557.9103762674948,HYD_0407,17.49337003868949,78.31517841438648,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000197,561.8526060679197,HYD_0408,17.493497124585982,78.32458712061519,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000198,565.6811445046018,HYD_0409,17.493623467906115,78.33399653117058,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000199,568.6071133999878,HYD_0410,17.49375020678789,78.34340713424368,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019a,576.7168712057476,HYD_0411,17.493876156931766,78.35281548304744,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019b,585.6156829487406,HYD_0412,17.4940010154407,78.36222417936642,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019c,596.0296165496177,HYD_0413,17.494125868745975,78.37163509270576,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019d,598.4192141640862,HYD_0414,17.494250700137986,78.38104604496009,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019e,589.427566279277,HYD_0415,17.494373351937526,78.39045477184723,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,584.8815608232429,HYD_0416,17.494496351231227,78.39986456725843,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0,573.0600950421253,HYD_0417,17.494620456750926,78.4092754918604,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a1,558.8427500720679,HYD_0418,17.494743442375416,78.41868529353299,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2,560.6836487093385,HYD_0419,17.494864197801178,78.42809509941667,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3,562.4546179811828,HYD_0420,17.49498647386091,78.43750496026603,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4,554.0285398304233,HYD_0421,17.49510871662681,78.44691478721326,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5,551.3272414058923,HYD_0422,17.495229857671365,78.45632567731823,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6,556.8638422112944,HYD_0423,17.495349887255973,78.4657354934775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7,566.3919382130715,HYD_0424,17.495470288094957,78.47514643507365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8,565.8082570959423,HYD_0425,17.495589600749753,78.48455776775609,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9,562.2624350109884,HYD_0426,17.495707725922358,78.49396794868827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,563.2050388168575,HYD_0427,17.495827008487208,78.50337924119714,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab,570.3875015500734,HYD_0428,17.49594552288552,78.51278903598973,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac,579.9933962991146,HYD_0429,17.49606187289698,78.52220038387078,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad,579.1364041495216,HYD_0430,17.496180737680245,78.53161051126544,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae,566.70563460978,HYD_0431,17.49629742741412,78.54102297809767,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af,556.7027223632028,HYD_0432,17.496413362385653,78.55043391318809,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0,554.6512673602393,HYD_0433,17.496529316942397,78.55984485477187,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b1,551.0174208554258,HYD_0434,17.496645604934624,78.56925687290611,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2,541.3256547976049,HYD_0435,17.49675973061357,78.5786681844492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,539.9871637691356,HYD_0436,17.49687378718508,78.5880794516242,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4,534.5899522845772,HYD_0437,17.496987849938623,78.59749227132792,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b5,529.9145341240331,HYD_0438,17.497100815832752,78.60690246726791,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6,522.4514156475121,HYD_0439,17.497215250275207,78.61631413596595,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7,511.917736463291,HYD_0440,17.49732750483983,78.62572582458395,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8,508.5451865252866,HYD_0441,17.497439727870532,78.63513750237848,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,514.3397514528741,HYD_0442,17.49755304813757,78.64454878626618,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba,515.6274024929636,HYD_0443,17.497664157212725,78.6539608501503,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb,516.253361336094,HYD_0444,17.49777451751634,78.66337440234273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc,552.4452668027579,HYD_0445,17.48343960813621,78.24945127663457,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd,546.3474279124968,HYD_0446,17.48356892925008,78.25885997506612,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,544.3349657592801,HYD_0447,17.483698242503845,78.26826867916118,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf,552.9255425418511,HYD_0448,17.483827573583923,78.27767739118305,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,559.1990976465751,HYD_0449,17.483956894768323,78.28708610910229,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1,566.9007813992781,HYD_0450,17.48408621097114,78.29649477955601,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2,568.2932545814746,HYD_0451,17.48421328274646,78.30590349907108,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3,561.3675653564641,HYD_0452,17.484340707125373,78.315311094355,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4,565.0375395960791,HYD_0453,17.48446744122017,78.3247186998288,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5,572.6916504372724,HYD_0454,17.48459454014711,78.33412737958008,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6,575.7344149554762,HYD_0455,17.484721296129248,78.34353719964591,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7,580.3927946529725,HYD_0456,17.484846492113725,78.35294701933528,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8,587.3140945491608,HYD_0457,17.48497131047948,78.36235570911903,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9,589.7231827763835,HYD_0458,17.485096521874368,78.3717655161716,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca,587.1992853335838,HYD_0459,17.485221022836935,78.3811753317162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,578.5024771226492,HYD_0460,17.48534365815369,78.39058407559256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc,568.9090125877887,HYD_0461,17.48546628003109,78.39999276936771,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd,565.7043522263813,HYD_0462,17.485591487720825,78.40940257453649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce,557.1467552537107,HYD_0463,17.485713763999627,78.41881238473196,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,551.8039211086359,HYD_0464,17.485833816279538,78.42822220786849,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,564.8703796195426,HYD_0465,17.485956789238823,78.43763204260864,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1,555.9483254967544,HYD_0466,17.486079757354116,78.44704184488688,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2,548.0966568671159,HYD_0467,17.486199816482372,78.45645165576212,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3,555.91163732418,HYD_0468,17.486320228276696,78.46586035871088,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4,555.6581757761732,HYD_0469,17.486439504679733,78.47527169614565,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5,555.5634967711235,HYD_0470,17.486557659933816,78.48468185999211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6,553.9363424917393,HYD_0471,17.48667731443321,78.4940920494184,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7,558.7666037906536,HYD_0472,17.486795876160055,78.50350337980676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8,573.5476132223762,HYD_0473,17.486914371094198,78.51291241999668,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9,575.3489517004704,HYD_0474,17.48703177319236,78.52232259864682,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da,568.8957706458298,HYD_0475,17.487148135198648,78.53173393649259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db,571.4196790713094,HYD_0476,17.487265896311193,78.54114448338582,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc,562.8203376313533,HYD_0477,17.487381473471213,78.55055431975627,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd,550.2589685460463,HYD_0478,17.48749742091034,78.55996524204764,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de,541.7960292861098,HYD_0479,17.48761335737825,78.56937615510412,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,535.5796638784959,HYD_0480,17.487728164672248,78.5787867003991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0,527.7422994815493,HYD_0481,17.48784334055365,78.58819913564176,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1,525.22550784091,HYD_0482,17.48795633598633,78.59761009099824,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2,522.7181085473948,HYD_0483,17.48807074101666,78.60702099891719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3,523.6151778502458,HYD_0484,17.488183747572457,78.61643195490649,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,511.26645060963006,HYD_0485,17.48829596225997,78.62584288426645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5,502.61226711507453,HYD_0486,17.48840819069953,78.63525532284118,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6,502.9079224243084,HYD_0487,17.488520776199522,78.64466587307285,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,505.48621819131733,HYD_0488,17.488632255861482,78.65407679732812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8,512.731261517843,HYD_0489,17.488742942140032,78.66348843837991,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9,557.9159505520486,HYD_0490,17.474410301442905,78.24958614814803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,552.1410652633,HYD_0491,17.474539248536885,78.25899375043099,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb,546.6516839243632,HYD_0492,17.474668567558094,78.26840245898015,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec,550.6802534106531,HYD_0493,17.474797878921592,78.27781117221676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed,558.0773188792015,HYD_0494,17.47492720837051,78.28721989228258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,563.7597764239241,HYD_0495,17.47505688075409,78.2966274554017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef,572.8538398350406,HYD_0496,17.47518472157731,78.30603464957827,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0,566.9802962108371,HYD_0497,17.475311459934638,78.31544304907726,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1,573.763442734504,HYD_0498,17.475437759999227,78.32485022004803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2,574.6054551975903,HYD_0499,17.475564846853015,78.33425892532934,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,587.9793923957303,HYD_0500,17.47569230630894,78.34366872574314,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4,589.2502757078746,HYD_0501,17.475816782135784,78.35307854652784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5,597.0907609952636,HYD_0502,17.475941631131764,78.3624872485101,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6,587.4574481993391,HYD_0503,17.476066494149443,78.37189593768461,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7,578.0775692444868,HYD_0504,17.476191353477454,78.38130464705715,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,579.6925851434711,HYD_0505,17.476313983001724,78.39071336415012,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9,570.4759176695386,HYD_0506,17.47643661073734,78.40012209728232,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa,561.5227309296182,HYD_0507,17.47656145578494,78.40953080213289,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb,551.0995856881414,HYD_0508,17.476684090726895,78.41893947599891,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc,549.0234066298677,HYD_0509,17.476804854009185,78.42834928878491,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd,553.2348097681298,HYD_0510,17.476925986489476,78.43775951796405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe,556.6559162128193,HYD_0511,17.47704859562655,78.44716744139103,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff,546.9718217320619,HYD_0512,17.477170135649935,78.45657653241844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200,550.0206015546698,HYD_0513,17.477290529865165,78.46598522383339,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201,546.2141902193044,HYD_0514,17.477408676309057,78.47539615567057,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202,547.1292579258934,HYD_0515,17.477526864698063,78.4848071091847,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,546.8806917798352,HYD_0516,17.477647261079667,78.49421581372006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,559.1397395424916,HYD_0517,17.477765789237985,78.50362559621416,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000205,567.277245878338,HYD_0518,17.477883574982478,78.51303542402655,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000206,566.9745732038376,HYD_0519,17.478001380663066,78.52244524725477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,556.8398066875131,HYD_0520,17.478118055104666,78.5318561693379,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000208,555.4775436455797,HYD_0521,17.478233619299107,78.54126599441183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209,554.5246876539942,HYD_0522,17.478349565125658,78.55067469066847,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020a,558.6336495320693,HYD_0523,17.478465527798694,78.56008561587869,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020b,548.0795214566817,HYD_0524,17.47858146022833,78.56949656827878,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020c,540.7165499212385,HYD_0525,17.478697742898436,78.57890635861476,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020d,534.5303372442862,HYD_0526,17.478811833763714,78.5883177085402,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020e,525.3313910045265,HYD_0527,17.47892623959273,78.59772786959358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000020f,516.3896608687202,HYD_0528,17.479039259263196,78.60713958723997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000210,518.2523695134333,HYD_0529,17.479153659431038,78.61654971951447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,515.2311199313452,HYD_0530,17.47926589746118,78.6259599341108,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,503.408451695265,HYD_0531,17.479377384141326,78.63537086967172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,496.8032354952468,HYD_0532,17.479488884623674,78.64478180924384,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,499.6951025003518,HYD_0533,17.47960035992707,78.65419272986198,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000215,502.3603380421439,HYD_0534,17.479711827050597,78.66360366015411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000216,509.9224549403972,HYD_0535,17.47982220485549,78.67301499159662,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,563.1029721962325,HYD_0536,17.465381030845872,78.2497217960892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000218,562.6680532445931,HYD_0537,17.46551217634095,78.25912863921336,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000219,554.8407187677122,HYD_0538,17.465641091236016,78.26853622224475,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021a,552.4462517775213,HYD_0539,17.46577043064545,78.2779449320267,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021b,559.126561949945,HYD_0540,17.465898646685538,78.28735403290527,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021c,561.880197206245,HYD_0541,17.466026816971564,78.29676010762039,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021d,573.2823728165883,HYD_0542,17.46615614344337,78.30616660236811,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021e,573.0013844101343,HYD_0543,17.466283236591686,78.31557528437992,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,585.2480644588036,HYD_0544,17.466409199521973,78.32498359813376,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,584.1392299359792,HYD_0545,17.4665366553298,78.33439194511121,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000221,591.2164274915608,HYD_0546,17.466662237366155,78.34379914095504,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000222,601.5260439188395,HYD_0547,17.466787100432196,78.3532078386937,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000223,600.8280385235544,HYD_0548,17.466911954169056,78.36261654986964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000224,588.3907888385319,HYD_0549,17.46703684231712,78.3720252728903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000225,578.0289427547576,HYD_0550,17.467161697910438,78.38143396877238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000226,566.5793234985533,HYD_0551,17.46728430835413,78.39084268945207,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000227,562.2931959468068,HYD_0552,17.46740729442795,78.4002502859397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000228,561.728276208833,HYD_0553,17.467531790379756,78.4096578755348,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000229,555.1605881012081,HYD_0554,17.467654415325423,78.41906657517306,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,547.7325759531226,HYD_0555,17.467774793997226,78.42847526473618,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022b,543.6228433321377,HYD_0556,17.467895171011694,78.43788396648915,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022c,545.3124294069346,HYD_0557,17.468016711648485,78.44729306487102,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d,542.2704253758095,HYD_0558,17.46813820787835,78.4567013792718,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e,544.7057595657709,HYD_0559,17.46825859325126,78.46611006643477,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,538.8731370788324,HYD_0560,17.468378251727465,78.47551948583526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000230,538.224679524775,HYD_0561,17.468496839537202,78.48493086325365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231,551.0272609057029,HYD_0562,17.468616484890735,78.49434106534522,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232,557.5309559237514,HYD_0563,17.46873462044655,78.50374897680621,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,564.0937216169025,HYD_0564,17.468852807078992,78.51315843575739,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,561.7341633469471,HYD_0565,17.468971305987708,78.52256747762816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,547.2101139792156,HYD_0566,17.46908802186575,78.5319776761487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000236,545.9878990222007,HYD_0567,17.469203949032117,78.5413863976895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237,543.3338103600827,HYD_0568,17.46931953155383,78.55079620461687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238,561.4936993096054,HYD_0569,17.469436185712496,78.56020711309615,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,558.1606306022434,HYD_0570,17.46955176054597,78.56961696645088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a,552.814940560179,HYD_0571,17.46966658483477,78.57902604431736,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b,539.8801885622963,HYD_0572,17.46978064810933,78.58843506940865,"{""type"":""MultiPoint"",""coordinates"":[]}"
